file,file_type,object,shape,dtype,search_terms,agn_bh_feedback_terms
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.env.r2_marg_lo,,float,star,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.env.r2_marg_hi,,float,star,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.env.n,,int,star,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.halo,,dict,star;halo,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.halo.r2_orig,,float,star;halo,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.halo.r2_resid,,float,star;halo,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.halo.r2_resid_lo,,float,star;halo,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.halo.r2_resid_hi,,float,star;halo,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.halo.retention,,float,star;halo,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.halo.r2_geom,,float,star;halo,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.halo.r2_geom_lo,,float,star;halo,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.halo.r2_geom_hi,,float,star;halo,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.halo.r2_geom_plus,,float,star;halo,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.halo.r2_marg,,float,star;halo,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.halo.r2_marg_lo,,float,star;halo,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.halo.r2_marg_hi,,float,star;halo,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.halo.n,,int,star;halo,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.internal,,dict,star,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.internal.r2_orig,,float,star,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.internal.r2_resid,,float,star,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.internal.r2_resid_lo,,float,star,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.internal.r2_resid_hi,,float,star,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.internal.retention,,float,star,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.internal.r2_geom,,float,star,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.internal.r2_geom_lo,,float,star,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.internal.r2_geom_hi,,float,star,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.internal.r2_geom_plus,,float,star,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.internal.r2_marg,,float,star,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.internal.r2_marg_lo,,float,star,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.internal.r2_marg_hi,,float,star,
outputs/simba_CV/results_geoctrl.json,json_key,delta_logmstar.internal.n,,int,star,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub,,dict,,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.env,,dict,,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.env.r2_orig,,float,,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.env.r2_resid,,float,,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.env.r2_resid_lo,,float,,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.env.r2_resid_hi,,float,,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.env.retention,,float,,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.env.r2_geom,,float,,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.env.r2_geom_lo,,float,,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.env.r2_geom_hi,,float,,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.env.r2_geom_plus,,float,,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.env.r2_marg,,float,,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.env.r2_marg_lo,,float,,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.env.r2_marg_hi,,float,,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.env.n,,int,,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.halo,,dict,halo,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.halo.r2_orig,,float,halo,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.halo.r2_resid,,float,halo,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.halo.r2_resid_lo,,float,halo,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.halo.r2_resid_hi,,float,halo,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.halo.retention,,float,halo,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.halo.r2_geom,,float,halo,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.halo.r2_geom_lo,,float,halo,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.halo.r2_geom_hi,,float,halo,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.halo.r2_geom_plus,,float,halo,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.halo.r2_marg,,float,halo,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.halo.r2_marg_lo,,float,halo,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.halo.r2_marg_hi,,float,halo,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.halo.n,,int,halo,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.internal,,dict,,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.internal.r2_orig,,float,,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.internal.r2_resid,,float,,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.internal.r2_resid_lo,,float,,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.internal.r2_resid_hi,,float,,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.internal.retention,,float,,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.internal.r2_geom,,float,,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.internal.r2_geom_lo,,float,,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.internal.r2_geom_hi,,float,,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.internal.r2_geom_plus,,float,,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.internal.r2_marg,,float,,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.internal.r2_marg_lo,,float,,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.internal.r2_marg_hi,,float,,
outputs/simba_CV/results_geoctrl.json,json_key,delta_log_msub.internal.n,,int,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar,,dict,star,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.env,,dict,star,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.env.r2_orig,,float,star,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.env.r2_resid,,float,star,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.env.r2_resid_lo,,float,star,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.env.r2_resid_hi,,float,star,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.env.retention,,float,star,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.env.r2_geom,,float,star,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.env.r2_geom_lo,,float,star,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.env.r2_geom_hi,,float,star,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.env.r2_geom_plus,,float,star,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.env.r2_marg,,float,star,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.env.r2_marg_lo,,float,star,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.env.r2_marg_hi,,float,star,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.env.n,,int,star,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.halo,,dict,star;halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.halo.r2_orig,,float,star;halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.halo.r2_resid,,float,star;halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.halo.r2_resid_lo,,float,star;halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.halo.r2_resid_hi,,float,star;halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.halo.retention,,float,star;halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.halo.r2_geom,,float,star;halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.halo.r2_geom_lo,,float,star;halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.halo.r2_geom_hi,,float,star;halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.halo.r2_geom_plus,,float,star;halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.halo.r2_marg,,float,star;halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.halo.r2_marg_lo,,float,star;halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.halo.r2_marg_hi,,float,star;halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.halo.n,,int,star;halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.internal,,dict,star,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.internal.r2_orig,,float,star,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.internal.r2_resid,,float,star,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.internal.r2_resid_lo,,float,star,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.internal.r2_resid_hi,,float,star,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.internal.retention,,float,star,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.internal.r2_geom,,float,star,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.internal.r2_geom_lo,,float,star,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.internal.r2_geom_hi,,float,star,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.internal.r2_geom_plus,,float,star,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.internal.r2_marg,,float,star,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.internal.r2_marg_lo,,float,star,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.internal.r2_marg_hi,,float,star,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_logmstar.internal.n,,int,star,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub,,dict,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.env,,dict,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.env.r2_orig,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.env.r2_resid,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.env.r2_resid_lo,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.env.r2_resid_hi,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.env.retention,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.env.r2_geom,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.env.r2_geom_lo,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.env.r2_geom_hi,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.env.r2_geom_plus,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.env.r2_marg,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.env.r2_marg_lo,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.env.r2_marg_hi,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.env.n,,int,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.halo,,dict,halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.halo.r2_orig,,float,halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.halo.r2_resid,,float,halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.halo.r2_resid_lo,,float,halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.halo.r2_resid_hi,,float,halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.halo.retention,,float,halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.halo.r2_geom,,float,halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.halo.r2_geom_lo,,float,halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.halo.r2_geom_hi,,float,halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.halo.r2_geom_plus,,float,halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.halo.r2_marg,,float,halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.halo.r2_marg_lo,,float,halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.halo.r2_marg_hi,,float,halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.halo.n,,int,halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.internal,,dict,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.internal.r2_orig,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.internal.r2_resid,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.internal.r2_resid_lo,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.internal.r2_resid_hi,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.internal.retention,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.internal.r2_geom,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.internal.r2_geom_lo,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.internal.r2_geom_hi,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.internal.r2_geom_plus,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.internal.r2_marg,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.internal.r2_marg_lo,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.internal.r2_marg_hi,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,delta_log_msub.internal.n,,int,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,quenched_z0,,dict,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,quenched_z0.env,,dict,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,quenched_z0.env.auc_orig,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,quenched_z0.env.auc_resid,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,quenched_z0.env.auc_resid_lo,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,quenched_z0.env.auc_resid_hi,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,quenched_z0.env.retention,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,quenched_z0.env.auc_geom,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,quenched_z0.env.auc_geom_lo,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,quenched_z0.env.auc_geom_hi,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,quenched_z0.env.auc_geom_plus,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,quenched_z0.env.auc_marg,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,quenched_z0.env.auc_marg_lo,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,quenched_z0.env.auc_marg_hi,,float,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,quenched_z0.env.n,,int,,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,quenched_z0.halo,,dict,halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,quenched_z0.halo.auc_orig,,float,halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,quenched_z0.halo.auc_resid,,float,halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,quenched_z0.halo.auc_resid_lo,,float,halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,quenched_z0.halo.auc_resid_hi,,float,halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,quenched_z0.halo.retention,,float,halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,quenched_z0.halo.auc_geom,,float,halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,quenched_z0.halo.auc_geom_lo,,float,halo,
outputs/simba_CV/results_geoctrl_10p5_max.json,json_key,quenched_z0.halo.auc_geom_hi,,float,halo,
